1.0-Entropy,Accuracy,Coverage,F1Measure,actual_discrim_set_size,actual_num_trials,algorithm,alpha,beta,cluster similarity threshold,dataset,epsilon,estimated_discrim_set_size,estimated_trials,experiment_ID,maxiter,minqual,num_clusters,pca,quality_max,quality_mean,quality_median,quality_min,quality_std_dev,runtime_clustering_sec,runtime_metrics_sec,subspace similarity threshold,width
0.057252,0.573913,1.000000,0.665942,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25225,0,0.0,1893.000000,n,114688.000000,14172.247227,8448.000000,32.000000,16223.745339,20.000000,21.000000,-1.0,0.1
0.033190,0.605797,0.889855,0.636647,2.000000,50998.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,25169,0,1000.0,3159.000000,n,7324.218750,2397.699405,2125.000000,1000.000000,1162.450574,60.000000,27.000000,0.5,0.1
0.274606,0.591304,0.973913,0.728558,2.000000,10053.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,13477,0,0.0,222.000000,n,512.000000,91.243243,64.000000,8.000000,84.533130,1.000000,1.000000,0.1,0.01
0.017704,0.579710,0.982609,0.363636,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,13369,0,1000.0,1.000000,y,82763.671875,82763.671875,82763.671875,82763.671875,NaN,8.000000,0.000000,0.25,0.5
0.017704,0.579710,0.982609,0.363636,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,13373,0,1000.0,1.000000,y,82763.671875,82763.671875,82763.671875,82763.671875,NaN,9.000000,0.000000,0.25,0.5
0.274321,0.576812,0.695652,0.598980,2.000000,8738.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,16333,0,0.0,98.000000,n,114688.000000,6148.897959,2048.000000,32.000000,15437.545390,1.000000,0.000000,0.5,0.1
0.262520,0.648438,0.997396,0.702266,2.000000,18718.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,13476,0,0.0,455.000000,n,3632.000000,133.265934,80.000000,8.000000,211.295849,1.000000,8.000000,0.1,0.01
0.379658,0.644531,1.000000,0.686758,2.000000,16269.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25220,0,0.0,2633.000000,n,720896.000000,24587.017091,9216.000000,32.000000,51235.183605,19.000000,42.000000,-1.0,0.1
0.043437,0.579710,0.368116,0.307896,2.000000,44326.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,16689,0,1000.0,8.000000,n,7324.218750,3204.345703,3295.898438,1074.218750,2217.546148,1.000000,0.000000,0.1,0.1
0.237607,0.630208,0.996094,0.694681,2.000000,16269.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,14072,0,0.0,410.000000,n,3632.000000,142.234146,80.000000,8.000000,221.175972,1.000000,8.000000,0.25,0.01
0.363943,0.579710,0.756522,0.623925,2.000000,50998.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,19185,0,0.0,84.000000,n,1210.937500,211.648996,195.312500,12.500000,206.577606,2.000000,0.000000,-1.0,0.05
0.474519,0.645833,0.984375,0.768935,2.000000,113535.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,16448,0,0.0,801.000000,n,18920.898438,1120.778836,488.281250,18.750000,1760.481807,8.000000,7.000000,0.25,0.1
0.033190,0.605797,0.889855,0.636647,2.000000,50998.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,25197,0,1000.0,3159.000000,n,7324.218750,2397.699405,2125.000000,1000.000000,1162.450574,65.000000,29.000000,0.8,0.1
0.239999,0.588542,1.000000,0.683000,2.000000,130623.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,13696,0,0.0,634.000000,n,1418.750000,43.529180,25.000000,5.000000,72.127629,6.000000,16.000000,0.8,0.01
0.202067,0.576812,0.924638,0.693626,2.000000,8738.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,1781,0,0.0,131.000000,y,19456.000000,5534.290076,4096.000000,2048.000000,3267.380001,3.000000,0.000000,0.5,0.05
0.116892,0.582609,0.165217,0.194486,2.000000,50998.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,1657,0,1000.0,4.000000,y,2050.781250,1391.601563,1611.328125,1074.218750,446.628344,6.000000,0.000000,0.8,0.05
0.468027,0.651042,0.921875,0.737747,2.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,1468,0,1000.0,270.000000,y,114688.000000,43023.170370,32768.000000,32768.000000,15896.134585,10.000000,1.000000,0.25,0.05
0.481592,0.651042,0.941406,0.740312,2.000000,16269.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,1780,0,0.0,302.000000,y,114688.000000,48121.218543,32768.000000,32768.000000,18835.259647,7.000000,1.000000,0.5,0.05
0.319928,0.543269,1.000000,0.665995,3.000000,1456145.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/sonar.arff,0.0050,3.000000,1456145.000000,13475,0,0.0,2663.000000,n,768.000000,53.664288,48.000000,12.000000,54.121937,21.000000,12.000000,0.1,0.01
0.423187,0.604167,0.973958,0.666624,2.000000,130623.000000,MOCCA,0.05,0.4,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,25192,0,1000.0,3729.000000,n,18920.898438,2477.290012,1855.468750,1015.625000,1839.837089,28.000000,83.000000,0.8,0.1
0.423187,0.604167,0.973958,0.666624,2.000000,130623.000000,MOCCA,0.05,0.4,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,25164,0,1000.0,3729.000000,n,18920.898438,2477.290012,1855.468750,1015.625000,1839.837089,30.000000,99.000000,0.5,0.1
0.146423,0.536232,0.747826,0.549622,2.000000,50998.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,2469,0,0.0,27.000000,y,10498.046875,1177.300347,390.625000,195.312500,2210.718256,9.000000,0.000000,0.5,0.1
0.323445,0.651042,0.664063,0.589154,2.000000,18718.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,2588,0,1000.0,93.000000,y,1032192.000000,105527.053763,49152.000000,32768.000000,139074.519945,7.000000,1.000000,0.25,0.1
0.074971,0.643229,0.945313,0.390701,2.000000,113535.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,13372,0,1000.0,1.000000,y,1107788.085938,1107788.085938,1107788.085938,1107788.085938,NaN,41.000000,0.000000,0.25,0.5
NaN,0.579710,0.000000,0.000000,2.000000,44326.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,5573,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,6.000000,0.000000,0.8,0.01
0.406259,0.647135,1.000000,0.718502,2.000000,130623.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,19304,0,0.0,1687.000000,n,3051.757813,200.825245,117.187500,12.500000,265.312497,9.000000,16.000000,0.8,0.05
0.040499,0.582609,0.220290,0.213270,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,6677,0,1000.0,6.000000,y,2050.781250,1367.187500,1269.531250,1074.218750,385.711282,6.000000,0.000000,0.5,0.05
0.127608,0.576812,0.539130,0.446161,2.000000,10053.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,6753,0,0.0,27.000000,y,135168.000000,15625.481481,4096.000000,2048.000000,30321.724411,3.000000,0.000000,0.1,0.1
0.072008,0.582609,0.315942,0.344245,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,6681,0,1000.0,13.000000,y,2050.781250,1314.603365,1171.875000,1074.218750,312.945708,6.000000,0.000000,0.5,0.05
0.331292,0.651042,0.694010,0.601226,2.000000,18718.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,6752,0,0.0,102.000000,y,1032192.000000,85935.686275,49152.000000,32768.000000,118291.403213,7.000000,1.000000,0.1,0.1
0.486155,0.651042,0.970052,0.765903,2.000000,130623.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,1656,0,1000.0,258.000000,y,4272.460938,1762.449279,1831.054688,1220.703125,661.348184,35.000000,1.000000,0.8,0.05
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,9269,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.316561,0.651042,0.635417,0.562586,2.000000,130623.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,2468,0,0.0,86.000000,y,41503.906250,3477.584484,1831.054688,1220.703125,5047.929990,36.000000,1.000000,0.5,0.1
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,9268,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,8.000000,1.000000,0.1,0.01
0.288761,0.543269,0.923077,0.668149,3.000000,1265646.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/sonar.arff,0.01,3.000000,1265646.000000,17375,0,0.0,34.000000,n,71778311772385460000000000000000000000.000000,4981731443992591000000000000000000000.000000,623075623024179300000000000000000000.000000,3541774862152234000000.000000,13267995394215250000000000000000000000.000000,52.000000,0.000000,-1.0,0.5
0.384069,0.654948,1.000000,0.683640,2.000000,16269.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25224,0,0.0,3265.000000,n,720896.000000,24854.208882,9216.000000,32.000000,50121.639425,31.000000,82.000000,-1.0,0.1
0.279556,0.651042,0.966146,0.735229,2.000000,113535.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,2956,0,0.0,272.000000,y,40893.554688,5196.964040,3051.757813,1220.703125,5009.810712,40.000000,2.000000,-1.0,0.1
0.572917,0.651042,1.000000,0.784771,2.000000,113535.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,5572,0,1000.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,40.000000,1.000000,0.8,0.01
0.262671,0.585507,1.000000,0.662891,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,6241,0,0.0,7422.000000,y,19456.000000,4684.020480,4096.000000,2048.000000,2650.022324,26.000000,15.000000,0.25,0.05
0.074971,0.643229,0.945313,0.390701,2.000000,130623.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,3540,0,0.0,1.000000,y,1107788.085938,1107788.085938,1107788.085938,1107788.085938,NaN,47.000000,0.000000,0.1,0.5
0.507635,0.651042,0.963542,0.732198,2.000000,113535.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,6680,0,1000.0,351.000000,y,4272.460938,2133.622129,2441.406250,1220.703125,750.894449,36.000000,1.000000,0.5,0.05
0.513639,0.579710,1.000000,0.742565,2.000000,10053.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,9265,0,1000.0,9276.000000,y,4096.000000,2095.027167,2048.000000,2048.000000,215.409921,28.000000,8.000000,-1.0,0.01
0.261300,0.585507,1.000000,0.662891,2.000000,10053.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,5681,0,0.0,8367.000000,y,19456.000000,4699.116051,4096.000000,2048.000000,2663.655342,43.000000,17.000000,0.25,0.05
0.529988,0.651042,1.000000,0.658617,2.000000,16269.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,6240,0,0.0,15674.000000,y,114688.000000,36470.445323,32768.000000,32768.000000,8639.062534,93.000000,34.000000,0.25,0.05
0.531413,0.651042,1.000000,0.657026,2.000000,18718.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,5680,0,0.0,17907.000000,y,114688.000000,36450.671581,32768.000000,32768.000000,8616.357800,113.000000,37.000000,0.25,0.05
0.545755,0.651042,1.000000,0.758687,2.000000,18718.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,9264,0,1000.0,18140.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,116.000000,36.000000,-1.0,0.01
0.329973,0.622396,0.990885,0.661477,2.000000,130623.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,25168,0,1000.0,9599.000000,n,18920.898438,2358.745916,1855.468750,1000.000000,1607.230938,116.000000,276.000000,0.5,0.1
0.329973,0.622396,0.990885,0.661477,2.000000,130623.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,25196,0,1000.0,9599.000000,n,18920.898438,2358.745916,1855.468750,1000.000000,1607.230938,116.000000,294.000000,0.8,0.1
0.483057,0.649740,1.000000,0.661787,2.000000,16269.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,3104,0,1000.0,15454.000000,y,1032192.000000,203790.709978,147456.000000,32768.000000,159506.221213,217.000000,133.000000,-1.0,0.1
0.018504,0.565217,1.000000,0.658084,2.000000,44326.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,8957,0,1000.0,1342.000000,y,82763.671875,47836.099048,32324.218750,10253.906250,22687.126837,377.000000,11.000000,0.8,0.5
0.290977,0.576812,0.710145,0.591160,2.000000,8738.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25297,0,0.0,93.000000,n,114688.000000,6754.064516,2048.000000,32.000000,16760.005931,1.000000,1.000000,0.5,0.1
0.464926,0.651042,0.920573,0.764163,2.000000,16269.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25296,0,0.0,455.000000,n,720896.000000,29637.204396,8192.000000,32.000000,67330.467752,2.000000,1.000000,0.5,0.1
0.244733,0.605797,0.866667,0.658304,2.000000,8738.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25301,0,0.0,112.000000,n,114688.000000,8212.571429,2048.000000,32.000000,17818.800921,2.000000,1.000000,0.5,0.1
0.483151,0.651042,0.957031,0.774568,2.000000,16269.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25300,0,0.0,541.000000,n,720896.000000,33732.613678,12288.000000,32.000000,68974.235255,2.000000,1.000000,0.5,0.1
0.279250,0.576812,0.727536,0.599818,2.000000,8738.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25313,0,0.0,97.000000,n,114688.000000,6504.742268,2048.000000,32.000000,15352.399512,1.000000,0.000000,0.8,0.1
0.438956,0.651042,0.893229,0.752021,2.000000,16269.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25312,0,0.0,436.000000,n,720896.000000,27980.183486,8192.000000,32.000000,67148.873149,3.000000,2.000000,0.8,0.1
0.438956,0.651042,0.893229,0.752021,2.000000,16269.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25316,0,0.0,436.000000,n,720896.000000,27980.183486,8192.000000,32.000000,67148.873149,1.000000,1.000000,0.8,0.1
0.090270,0.620290,1.000000,0.671671,2.000000,8738.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25305,0,0.0,815.000000,n,114688.000000,13113.560736,5888.000000,32.000000,17499.363835,3.000000,8.000000,0.5,0.1
0.274321,0.576812,0.695652,0.598980,2.000000,8738.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25321,0,0.0,98.000000,n,114688.000000,6148.897959,2048.000000,32.000000,15437.545390,1.000000,0.000000,0.8,0.1
0.440221,0.651042,0.888021,0.750595,2.000000,16269.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25320,0,0.0,437.000000,n,720896.000000,28023.945080,8192.000000,32.000000,67090.250936,1.000000,1.000000,0.8,0.1
0.464926,0.651042,0.920573,0.764163,2.000000,16269.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25324,0,0.0,455.000000,n,720896.000000,29637.204396,8192.000000,32.000000,67330.467752,1.000000,1.000000,0.8,0.1
0.290977,0.576812,0.710145,0.591160,2.000000,8738.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25325,0,0.0,93.000000,n,114688.000000,6754.064516,2048.000000,32.000000,16760.005931,2.000000,0.000000,0.8,0.1
0.244733,0.605797,0.866667,0.658304,2.000000,8738.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25329,0,0.0,112.000000,n,114688.000000,8212.571429,2048.000000,32.000000,17818.800921,1.000000,1.000000,0.8,0.1
0.483151,0.651042,0.957031,0.774568,2.000000,16269.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25328,0,0.0,541.000000,n,720896.000000,33732.613678,12288.000000,32.000000,68974.235255,3.000000,1.000000,0.8,0.1
0.245277,0.579710,0.698551,0.558184,2.000000,44326.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,25341,0,0.0,52.000000,n,7324.218750,716.924579,195.312500,12.500000,1360.799759,2.000000,0.000000,-1.0,0.1
0.057480,0.602899,1.000000,0.665942,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25309,0,0.0,1893.000000,n,114688.000000,14218.294770,8448.000000,32.000000,16200.070724,9.000000,16.000000,0.5,0.1
0.090270,0.620290,1.000000,0.671671,2.000000,8738.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25333,0,0.0,815.000000,n,114688.000000,13113.560736,5888.000000,32.000000,17499.363835,3.000000,7.000000,0.8,0.1
0.537823,0.651042,0.717448,0.663023,2.000000,113535.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,25340,0,0.0,176.000000,n,18920.898438,1993.613503,1220.703125,31.250000,2338.596310,5.000000,1.000000,-1.0,0.1
0.537823,0.651042,0.717448,0.663023,2.000000,113535.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,25344,0,0.0,176.000000,n,18920.898438,1993.613503,1220.703125,31.250000,2338.596310,5.000000,1.000000,-1.0,0.1
0.225026,0.576812,0.637681,0.530528,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,25349,0,0.0,39.000000,n,7324.218750,890.424679,195.312500,46.875000,1625.932791,2.000000,0.000000,-1.0,0.1
0.131328,0.568116,0.669565,0.497626,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,25353,0,0.0,34.000000,n,7324.218750,1096.794577,261.718750,78.125000,1799.129663,3.000000,0.000000,-1.0,0.1
0.111191,0.579710,0.828986,0.599442,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,25357,0,0.0,46.000000,n,7324.218750,1285.793139,498.046875,31.250000,1733.964436,2.000000,1.000000,-1.0,0.1
0.513413,0.651042,0.750000,0.683388,2.000000,113535.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,25352,0,0.0,165.000000,n,18920.898438,2075.396544,1220.703125,62.500000,2639.060494,8.000000,1.000000,-1.0,0.1
0.458279,0.651042,0.863281,0.725767,2.000000,113535.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,25356,0,0.0,207.000000,n,18920.898438,2233.721599,1220.703125,31.250000,2587.615307,7.000000,1.000000,-1.0,0.1
0.057480,0.602899,1.000000,0.665942,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,25337,0,0.0,1893.000000,n,114688.000000,14218.294770,8448.000000,32.000000,16200.070724,8.000000,16.000000,0.8,0.1
0.339169,0.579710,0.872464,0.673115,2.000000,44326.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,25369,0,0.0,160.000000,n,7324.218750,353.798340,195.312500,5.000000,825.934328,3.000000,1.000000,0.1,0.1
0.333835,0.585507,0.857971,0.682239,2.000000,44326.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,25373,0,0.0,147.000000,n,7324.218750,375.302402,195.312500,5.000000,886.255691,3.000000,1.000000,0.1,0.1
0.385261,0.641927,1.000000,0.686758,2.000000,16269.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,25304,0,0.0,2709.000000,n,720896.000000,24568.227390,9216.000000,32.000000,50713.008421,7.000000,43.000000,0.5,0.1
0.276391,0.617391,0.892754,0.677580,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,25377,0,0.0,123.000000,n,7324.218750,431.827363,195.312500,5.000000,993.330894,2.000000,1.000000,0.1,0.1
0.228521,0.556522,0.939130,0.676763,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,25381,0,0.0,152.000000,n,7324.218750,459.855058,195.312500,5.000000,960.562391,3.000000,1.000000,0.1,0.1
